ROL;NOMBRE;DIRECCI”N;GIRO;TIO PAPENTE
22792;CARLOS OSVALDO VERGARA BARRA;AVDA. BERNARDO OHIGGINS 460 B;CONFITERIA ARTICULOS DE REGALO;COMERCIALES
22793;GIL NIGOEVIC VANESSA;PEDRO DE VALDIVIA 333 LOCAL A;DISE—O CONFECCION Y VENTA DE CALZADO;COMERCIALES
22794;MOLINA RUBIO NATALIE DE LOS ANGELES;AVDA. BERNARDO OHIGGINS 774 LOCAL 1;VTA.† DE ART. DE LIBRERIA- CORDONERIA- PAQUETERIA Y ARTESANIA;COMERCIALES
22797;FAB. Y VTA. DE BISUTERIA NELSON ANDRES JIMENEZ NAHUELJUAL EI;FRESIA 124 C PUESTO N∫ 6;FABRICACION Y VENTA DE JOYAS;COMERCIALES
22798;RESTAURANTE Y CRIA DE AVES DE CORRAL;AVDA. BERNARDO OHIGGINS 717 LOCAL 4;COMIDA AL PASO;COMERCIALES
22799;MG DISE—O LIMITADA;CLEMENTE HOLZAPFEL† 390 LOCAL C;DISE—O Y FABRICACION DE ARTICULOS DE MADERA TURISTICOS Y PUBLICITARIOS;COMERCIALES
22800;ALYMAR LIMITADA;AVDA. BERNARDO OHIGGINS 717 LOCAL C;EXPENDIO DE ALIMENTOS CONGELADOS;COMERCIALES
22802;S¡EZ ARAVENA LEYLA MADELINE;FRESIA 124 C LOCAL 2;VENTA DE PRODUCTOS COSMETICOS Y BAZAR;COMERCIALES
22803;MILLAN BURDILES MARIA PAMELA;FRESIA 124 C LOCAL 26;VENTA DE ARTESANIA;COMERCIALES
22804;MATUS CAMPOS MARCELA ALEJANDRA;GERONIMO DE ALDERETE† 283 LOCAL 10;GALERIA DE ARTE;COMERCIALES
22806;OJEDA CELEDON MATIAS;COLO COLO 640;ARRIENDO DE CABA—AS(CUATRO);COMERCIALES
22808;GESTI“N TRIBUTARIA E INMOB, YAQUELIN MATINEZ MAUTZ E.I.R.L.;MIGUEL ANSORENA† 485 OF 15;CORRETAJE DE PROPIEDADES- ASESORIAS TRIBUTARIAS E INMOBILIARIAS;COMERCIALES
22809;ORE CHAVEZ VIRGILIO;FRESIA 124 C LOCAL 9;VENTA DE ARTESANIA;COMERCIALES
22810;ZERENE PAILLALEF ENZO NICOLAS;CAMINO PUCON- CABURGUA KM 15;PROVISIONES (MEF);COMERCIALES
22811;SER. TURISTICOS Y HOSPEDAJE DAVID VEGA CARMONA E.I.R.L.;LINCOYAN† 740;HOSPEDAJE (MEF);COMERCIALES
22812;GUZMAN PE—A ALEJANDRO ISRAEL;SECTOR MEDIA LUNA PARCELA N∫ 5;PROVSIONES - BAZAR Y PAQUETERIA;COMERCIALES
22813;BURGOS CARRASCO MIRIAM PAOLA;CAMINO INTERNACIONAL 1330†;VENTA DE ACCESORIOS DE HOJALATERIA;COMERCIALES
22817;PINILLA MU—OZ OSVALDO;MIGUEL ANSORENA† 475 LOCAL 07;ARTESANIA EN MADERA LANAS Y PAQUETERIA;COMERCIALES
22818;GONZALO ANDR…S VEJAR PAZ COMERCIAL E.I.R.L.;CAMINO AL VOLCAN† KM 6 PARCELA 7;VENTA DE PRODUCTOS GOURMET CONFITES HELADOS BEBIDAS Y ARTESANIA;COMERCIALES
22819;INMOBILIARIA ALTOS DEL HUIFE S.A.;FRESIA 349;COMPRAVENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INM. PROPIOS O ARRENDADOS;COMERCIALES
22820;TRONCOSO TAPIA ELIZABETH REBECA;CAMINO AL VOLCAN† KM 3;SERVICIOS PUBLICITARIOS-BANQUETERIA-VENTA ARTESANIA-AGENCIA Y ORGANIZACION DE VIAJES-OPERADOR DE TURISMO(MEF);COMERCIALES
22821;INVERSIONES DANAE VALLEJOS TORREJON E.I.R.L.;CALLEJON ARRIAGADA SN;CLINICAS VETERINARIAS;COMERCIALES
22824;COMERCIAL CRILUZ† Y CIA LTDA;MIGUEL ANSORENA† 370-B;TIENDA Y BAZAR;COMERCIALES
22826;FEDERICO LUIS LEEFHELM CUCOH-PETRAELLO;SECTOR EL TURBIO SITIO 24 A;CAPACITACION Y VUELOS EN PARAPENTE;COMERCIALES
22827;SAMUEL ALEJANDRO LIZANA URIARTE;EL CLARO KM 5†;HOSPEDAJE;COMERCIALES
22830;COMERCIAL E INVERSIONES ANA CARAV S.P.A;GENERAL URRUTIA† 283 LOCAL 1†;VENTA† AL POR MENOR† DE PRENDAS DE VESTIR EN GENERAL INCLUYE ACCESORIOS;COMERCIALES
22832;IVAN VICTOR DIAZ SOTOMAYOR;CAMINO INTERNACIONAL 1890;venta de plantas† y flores;COMERCIALES
22833;SEIDLITZ CARMEN RAQUEL;PEDRO SCHULLER 250;HOSTAL;COMERCIALES
22834;MARIELA ENILDA VILLAGRAN PEREZ;FRESIA 124 C LOCAL 19;ARTESANIA;COMERCIALES
22836;SOCIEDAD DE TRABAJOS VERTICALES FICA LIMITADA;PALGUIN 360;AGENCIA TURISMO AVENTURA TOUR OPERADOR ARRIENDO EQUIPO MONTA—A TRANSPORTE A TURISTAS;COMERCIALES
22838;ALFA CLEAN LTDA;GENERAL URRUTIA† 283 OF 24;OBRAS MENORES LIMPIEZA EDIFICIOS DESRATIZACION Y FUMIGACION;COMERCIALES
22839;INSTALACIONES ELECTRICAS FRANCISCO CARVACHO E.I.R.L;BRASIL† 324;INSTALACIONES ELECTRICAS;COMERCIALES
22842;CAROLINA† SANCHEZ RODRIGUEZ BOSQUES DE QUETROLEUFU EIRL;FRESIA 124 LOC 21;VENTA DE PRODUCTOS GOURMET;COMERCIALES
22843;GASTRONOMICA BARILOCHE† SPA;PEDRO DE VALDIVIA 311;ESTABLECIMIENTOS DE COMIDA RAPIDA;COMERCIALES
22844;CECILIA GEORGINA SANHUEZA MU—OZ;MIGUEL ANSORENA† 569 LOCAL C;COMERCIO AL POR MENOR DE ROPA USADA;COMERCIALES
22845;ARTESANIA ANAHI DEL PILAR NAVARRETE PAILAHUAL;AVDA. BERNARDO OHIGGINS 261 LOC E†;ARTESANIA;COMERCIALES
22846;JARDINIA SPA;BRASIL† 3210LOCAL B;venta de plantas† y flores;COMERCIALES
22847;PALMA PAINENAHUEL YOLANDA ELVIRA;MIGUEL ANSORENA† 425 LOC 8;VTA.† DE ART. DE LIBRERIA;COMERCIALES
22848;CLAUDIA PAZ ESQUIVEL GARCIA;FRESIA 124 LOCAL 11†;VENTA DE CARCASAS BOLSOS ACCESORIOS Y OTROS;COMERCIALES
22849;ALEX FERNANDO BRAATZ MANCILLA;MIGUEL ANSORENA† 328;ESTABLECIMIENTOS DE COMIDA RAPIDA;COMERCIALES
22850;C¡CERES DONOSO MARCELO ANDR…S;CAMINO INTERNACIONAL 3.6 KM;CONSTRUCCCION VTA DE MUEBLES;COMERCIALES
22851;MARCO CHRISTIAN OSSANDON ROSENDAAL;ARAUCO 312;BAZAR† VENTA DE PLANTAS PEQUE—O ALMACEN;COMERCIALES
22853;CELIA ALEJANDRA OLMOS OVALLE;DESIDERIO MONROY 906;HOSPEDAJE;COMERCIALES
22854;OLAVE GUTIERREZ VICTOR RAUL;CAMINO AL VOLCAN† KM 4.5;VENTA Y ARRIENDO DE ARTICULOS DEPORTIVOS;COMERCIALES
22855;SONIA RAQUEL VEGA VELASQUEZ;GENERAL URRUTIA† 336;ARTESANIA BAZAR Y HOSPEDAJE;COMERCIALES
22856;COMERCIAL FLOR XIMENA DURAN URRUTIA E.I.R.L.;LOTEO LOS CIPRESES SITIO 9;VTA. MATERIALERS DE CONSTRUCCION- FERRETERIA-ARR MAQUINARIAS-VTA DE MADERA-TRANSP DE CARGA-VTA DE MUEBLES- OBRAS MENORES EN CONSTRUCCION (MEF);COMERCIALES
22857;TURISMO ALTO PALGUIN SPA;PALGUIN 730;RESIDENCIAL HOSPEDAJE;COMERCIALES
22859;TURISMO RICARDO CASTRO DUBRENIL E.I.R.L.;PJE. LAS AMAPOLAS†††† 297;SERVICIOS TURISTICOS Y TRANSPORTE;COMERCIALES
22860;DAVID JAMES CIFUENTES SERRANO;CAMINO AL VOLCAN† KM 8;VENTA Y ARRIENDO DE UTNSILIOS DEPORTIVOS ARTESANIA;COMERCIALES
22861;RAMON ABEL CARRILLO MANOSALVA;CALLE TRES 170;VENTA POR MENOR DE ARTICULOS DE FERRETERIA;COMERCIALES
22862;JENNIFER GRACIELA BELTRAN IGOR;LAS DALIAS 663;VENTA Y RECARGA DE EXTINTORES;COMERCIALES
22863;MU—OZ QUEZADA EGON MARCELO;SECTOR CANDELARIA KM7;ARTESANIA SERVICIO DE TURISMO RURAL;COMERCIALES
22864;COMERCIALIZADORA SANTA HUERTA SPA;MIGUEL ANSORENA† 485 LOC 14;COMERCIALIZADORA† DE PLANTAS SEMILLAS Y ACCESORIOS;COMERCIALES
22867;COCO ISLAND SPA;AV. B. OHIGGINS 717 LOCAL 6;CENTRO DE ENTRETENCION INFANTIL Y CONFITERIA;COMERCIALES
22872;ANA VERONICA GARRIDO COSTA;BRASIL† 440 LOC C;VENTA† AL POR MENOR† DE PRENDAS DE VESTIR EN GENERAL INCLUYE ACCESORIOS;COMERCIALES
22873;TRANSP† PASAJEROS Y SERV TURITICOS ROBERTO MEDINA E.I.R.L.;MIGUEL ANSORENA† 261;TRANSPORTE DE PASAJEROS Y SERV TURISTICOS;COMERCIALES
22874;SOCIEDAD DE INVERSIONES CORREA† CORREALTDA;GENERAL URRUTIA† 436 LOCAL 1†;AGENCIA DE TURISMO AVENTURA Y ACTIVIDADES AFINES;COMERCIALES
22875;CAMBIOS PATAGONIA LIMITADA;AVDA. BERNARDO OHIGGINS 211-A;CASAS DE CAMBIO Y OPERACIONES CON DIVISAS, EXCEPTO BANCOS;COMERCIALES
22876;COM. FAB. E IMPORTACION SARA ROSA CISTERNAS ESCOBEDO EIRL;AVDA. BERNARDO OHIGGINS 255 LOC 12;JOYERIA;COMERCIALES
22877;LAVANDEROS MANSILLA RENATO EDUARDO;VARIANTE CAMINO INTERNACIONAL 2355;PROVISIONES;COMERCIALES
22879;CONSTRUCTORA SUROESTES SPA;CAMINO AL VOLCAN† 405 DPTO5;CONSTRUCCION DE EDIFICIOS O DE PARTES DE EDIFICIOS;COMERCIALES
22880;ANA ROSA MARGARITA PAREDES ABURTO;C. INTERNACIONAL 1035 LOCAL 9;LIBRERÕA CRISTIANA M⁄SICA ARTESANÕA Y BAZAR.;COMERCIALES
22881;AROMA Y SABORES GOURMET SPA;GENERAL URRUTIA† 108† DEPTO 4;LOCAL DE EXPENDIO DE ALIMENTOS;COMERCIALES
22883;LUIS ESTEBAN MORALES VALENCIA;COLO COLO 92;TOUR OPERADOR Y HOSPEDAJE;COMERCIALES
22884;COMERCIAL C Y V LIMITADA;CAMINO INTERNACIONAL S/N PASAJE LOS HUALL;CONTRATISTA EN OBRAS MENORES;COMERCIALES
22885;VALERIA BEATRIZ CARVAJAL ROMERO;AVDA. BERNARDO OHIGGINS 774 LOCAL 2;ELABORACI”N Y VENTA DE PRODUCTOS DE PASTELERIA Y REPOSTERIA.;COMERCIALES
22886;HOJALATERIA E INSTALACIONES VILLARRICA LIMITADA;ARAUCO 754;VENTA Y DISTRIBUCION DE HOJALATERIA E INSTALACIONES VILLARRICA LIMITADA;COMERCIALES
22887;JORGE ANDRES FUENTES REYES;AVDA. BERNARDO OHIGGINS 717 LOCAL 2†;INFORMACIONES Y SERVICIOS TURISTICOS;COMERCIALES
22888;CAMBI ANDES DEL SUR LIMITADA;GENERAL URRUTIA† 283 OF† 1;CASAS DE CAMBIO Y OPERACIONES CON DIVISAS;COMERCIALES
22890;OLIVIER DE GREEF;BRASIL† 445;HOSTAL MEF;COMERCIALES
22891;COMERCIAL MAJEN LIMITADA;GENERAL URRUTIA† 123† LOCAL 4;VENTA AL POR MENOR DE ARTICULOS DE TOCADOR Y COSMETICOS;COMERCIALES
22892;TURISMO AVENTURA RODRIGO ANDRES VERA SOTO E.I.R.L.;GERONIMO DE ALDERETE† 656;INFORMACIONES Y SERVICIOS TURISTICOS;COMERCIALES
22893;SOCIEDAD INVERSIONES QUELHUE LIMITADA;MIGUEL ANSORENA† 485 LOC 8;ESTACIONAMIENTO DE VEHICULOS;COMERCIALES
22894;MARIA LORETO PARRA CABEZAS;FRESIA 124 C LOCAL 34;VENTA AL POR MENOR DE CALZADO Y ARTESANIA;COMERCIALES
22895;ESCOBAR AGUILERA ROCIO ANGELICA;COLO COLO 949;GUARDERIA AFTERSCHOOL CELBRACIONES JUEGOS INFANTILES;COMERCIALES
22896;ANNE HILDE BLOKZIJL;CAMINO INTERNACIONAL 1610 D;AGENCIA DE TURIAMO AVENTURA (MEF);COMERCIALES
22897;JAIME GONZALO VILCHES DE CELIS;CAMINO INTERNACIONAL 1610 A;INFORMACIONES Y SERVICIOS TURISTICOS;COMERCIALES
22898;RINA MACARENA MU—OZ PRADENAS;PALGUIN 271-B;ESTABLECIMIENTOS DE COMIDA RAPIDA;COMERCIALES
22899;SOS COMPUTADORES LIMITADAS;CAUPOLICAN† 243 URRUTIA 102;MANTENIMIENTO Y REPARACION DE MAQUINAS DE OF;COMERCIALES
22900;KATHERINE SUSAN MU—OZ CASTILLO;CAUPOLICAN† 240;ESTABLECIMIENTOS DE COMIDA RAPIDA;COMERCIALES
22901;CRISTIAN PATRICIO PARRA CUEVAS;VICTORIA 1560;INFORMACIONES Y SERVICIOS TURISTICOS;COMERCIALES
22902;INVERSIONES† R Y A† LIMITADA;MIGUEL ANSORENA† 483 LOC 8;ALMACENES MEDIANOS SUPERMERCADO Y INIMARKETS;COMERCIALES
22903;MARISOL EMELINA SEPULVEDA CERDA;CAMINO A CABURGUA† SN;VENTA AL POR MENOR DE PRODUCTOS DE CONFITERIAS, CIGARRILLOS Y OTROS;COMERCIALES
22904;BON APETIT COFFEE LIMITADA;CAMINO A CABURGUA† KM 21†;PANADERIA Y PASTELERIA;COMERCIALES
22906;SOC. COMUNICACIONES PUNTA SUR LTDA.;AVDA. BERNARDO OHIGGINS 669 OF 203†;PROVEEDOR INTERNET;COMERCIALES
22907;NIEVES DEL AMOR OJEDA CASTILLO;GENERAL URRUTIA† 123;VENTA† ART DECIORACION- PRENDAS DE VESTIR Y ACCESORIOS;COMERCIALES
22908;FLORENCIA ITURREGUI;AV. B. OHIGGINS 255 L 7;ARTESANIA;COMERCIALES
22909;SOC TRANSPORTES LEICHTLE LTDA;GERONIMO DE ALDERETE† 547;CABA—AS;COMERCIALES
22910;COOKEEZ SPA;MIGUEL ANSORENA† 1910LOC 2;COMIDA AL PASO;COMERCIALES
22911;HIDROSPEED.CL SPA;AV. B. OHIGGINS 669;AGENCIA DE TURISMO- HIDROSPEED;COMERCIALES
22912;YENNY ALEJANDRA RUBIO CANDIA;COLO COLO SN;FRUTERIA (MEF);COMERCIALES
22913;KROL RIVAS CAYUQUEO;AV. B. OHIGGINS 581;BAZAR Y ARTESANIA;COMERCIALES
22915;PUCON AGENCIA INMOBILIARIO LIMITADA;GENERAL URRUTIA† 283 OF 25;CORREDORES DE PROPIEDADES;COMERCIALES
22916;TURISMO AVENTURA MAURICIO CARRASCO SEPULVEDA EIRL;AVDA. BERNARDO OHIGGINS 391 B;TURISMO AVENTURA: RAFTING Y MONTA—A;COMERCIALES
22917;PEZOA LILLO DANKO GENARI;CAMINO INTERNACIONAL 850;COMIDA RAPIDA;COMERCIALES
22918;SUR TALLER LIMITADA;PEDRO DE VALDIVIA 333 LOCAL B;VENTA† DE VESTUARIO Y CALZADO;COMERCIALES
22919;MANDAAT Y MENARD LIMITADA;PEDRO DE VALDIVIA 311;VENTA† AL POR MENOR† DE PRENDAS DE VESTIR EN GENERAL INCLUYE ACCESORIOS;COMERCIALES
22920;JOSE LUIS PALERMINO POBLETE ARTESANIAS E.I.R.L;ARAUCO 405 A;ARTESANIA;COMERCIALES
22921;VELILLA CASTRILLON YAMID;AVDA. BERNARDO OHIGGINS 774 LOCAL TRAS CAJA†;ARTESANIA;COMERCIALES
22922;DISE—O CONFEC. Y COMERC. CLAUDIA VALENZUELA LAGOMARSINO EIRL;AVDA. BERNARDO OHIGGINS 255 LOCAL 2;VENTA ARTICULOS DE DECORACION Y MODA;COMERCIALES
22928;RUIZ VELASQUEZ PATRICIO ESTANISLAO;AV. B. OHIGGINS 761;ALQUILER DE AUTOS Y CAMIONETAS;COMERCIALES
22929;COMERCIALIZADORA† CLARI LIMITADA;MIGUEL ANSORENA† 485 LOC 7;COMERCIALIZACION PRENDAS DE VESTIR-ARTICULOS PARA EL HOGAR;COMERCIALES
22930;SOCIEDAD ARISBETH LIMITADA;AV. B. OHIGGINS 255 LOC 18;VENTA† AL POR MENOR† DE PRENDAS DE VESTIR EN GENERAL INCLUYE ACCESORIOS;COMERCIALES
22931;CARLOS ANTONIO PARADA ROSALES;CAMINO INTERNACIONAL† ESQUINA POCOLLANCA LOCAL 25;ESTABLECIMIENTOS DE COMIDA RAPIDA;COMERCIALES
22933;EUGENE SIMON† FIERRO BISCHITZ;AV. B. OHIGGINS 552-B;AGENCIA DE TURISMO Y RENT A CAR;COMERCIALES
22934;VASQUEZ BARRERA JOSE DIEGO DE JESUS;LOS CASTA—OS 311;VENTA AL POR MENOR DE PRODUCTOS DE CONFITERIAS (MEF);COMERCIALES
22936;BUENA VISTA INVERSIONES S.P.A;PASAJE LOS CHILCOS† 250;APART HOTEL;COMERCIALES
22938;CUEROS ALDANA LTDA;AV. B. OHIGGINS 255 LOC 1†;VENTA ARTICULOS DE CUERO Y PRENDAS DE VESTIR;COMERCIALES
22939;GAC Y CUEROS† LUIS MONSALVE† NU—EZ EIRL;FRESIA 124 LOC 38;VENTA ARTICULOS DE CUEROS;COMERCIALES
22940;DANIELA CAROLINA VALENZUELA BAEZA;PEDRO DE VALDIVIA 333 LOCAL C;VENTA DE JOYAS ARTESANIA Y BAZAR;COMERCIALES
22944;COMERCIALIZADORA AYALA & BALBONTIN LIMITADA;FRESIA 124 LOC 15;VENTA† AL POR MENOR† DE PRENDAS DE VESTIR EN GENERAL INCLUYE ACCESORIOS;COMERCIALES
22945;GARCÕA BARRA PAOLA ANDREA;AVDA. BERNARDO OHIGGINS 560-B;INFORMACIONES Y SERVICIOS TURISTICOS;COMERCIALES
22947;SOCIEDAD COMERCIAL KAISER† LTDA;AV. B. OHIGGINS 717 LOCAL 1;FUENTE DE SODA ELABORACION DE DE PLATOS† PREPARADOS QUE REQUIERE Y NO REQUIEREN COCCION;COMERCIALES
22951;ALARCON MORENO JULIO;AVDA. BERNARDO OHIGGINS 1040;FUNERARIA;COMERCIALES
22953;ANTUMALEN ARTESANIA† SPA;GENERAL URRUTIA† 104 LOC 2;ARTESANIA;COMERCIALES
22954;VIVIANA IVONNE ARIAS ARIAS;AVDA. BERNARDO OHIGGINS 255 LOCAL 20;BAZAR Y VENTA DE CALZADO;COMERCIALES
22955;ELTIT KRAUSE SUSANA† ANGELICA;FRESIA 246;VENTA† AL POR MENOR† DE PRENDAS DE VESTIR EN GENERAL INCLUYE ACCESORIOS;COMERCIALES
22956;ELLIS CATALDO ARTURO ERNESTO;CAUPOLICAN† 243;TURISMO AVENTURA† BUCEO Y DEPORTES ACUATICOS;COMERCIALES
22957;ARRIENDO DE VEHICULOS YAMIL OMAR SABRA DOCMAC EIRL;PEDRO DE VALDIVIA 636;ALQUILER DE AUTOS Y CAMIONETAS;COMERCIALES
22958;ROPA Y ACCESORIOS CATHERINE ANDREA ESCORZA HERNANDEZ EIRL.;FRESIA 124 LOC 13;VENTA† AL POR MENOR† DE PRENDAS DE VESTIR EN GENERAL INCLUYE ACCESORIOS;COMERCIALES
22959;ROPA Y ACCESORIOS CATHERINE ANDREA ESCORZA HERNANDEZ EIRL.;PEDRO DE VALDIVIA 333 LOC E†;VENTA† AL POR MENOR† DE PRENDAS DE VESTIR EN GENERAL INCLUYE ACCESORIOS;COMERCIALES
22960;AGROTURISMO HOLVOET LIMITADA;CAMINO A CANDELARIA LOTE A 26†;CABA—AS;COMERCIALES
22964;MU—OZ ROA† ROMINA ALEJANDRA;CALLE RIO CLARO 450;PROVISIONES Y FRUTERIA;COMERCIALES
22965;ALBERTO JULIO DIAZ ESTRELLA;AVDA. BERNARDO OHIGGINS 774 LOCAL TRAS CAJA†;BAZAR - VENTA DE ALIMENTOS QUE NO REQUIEREN REFRIGERACI”N - OBRAS MENORES EN CONSTRUCCION;COMERCIALES
22966;COMERCIAL LOS ALAMOS LIMITADA;AVDA. BERNARDO OHIGGINS 774 LOCAL 6;TABAQUERÕA - VENTA DE HELADOS - BEBIDAS Y CONFITES;COMERCIALES
22967;JIMENEZ DIAZ ALVARO RODRIGO;BRASIL† 327 LOCAL A;FLORERIA - BAZAR - ARTESANIA;COMERCIALES
22969;SOCIEDAD COMERCIAL NAVARRA LIMITADA;FRESIA 335;VENTA AL POR MENOR DE CALZADO- PRENDAS DE VESTIR EN GENERAL;COMERCIALES
22970;LLANOS ALBORNOZ VILMA;MIGUEL ANSORENA† 485 LOCAL 15;FABRICACION DE PRENDAS DE VESTIR TEXTILES Y SIMILARES;COMERCIALES
22972;CALFUCURA VALDEBENITO ANA MARIA;CAMINO INTERNACIONAL 1035 LOCAL 28;COMERCIO AL POR MENOR DE ROPA USADA;COMERCIALES
22973;FONSECA ZURITA CARLOS GABRIEL;CAMINO INTERNACIONAL 1865;VENTA DE MUEBLES Y ALIMENTOS PARA ANIMALES Y MASCOTAS;COMERCIALES
22974;DISTRIBUIDORA Y MACANICA AUTOMOTRIZ PUCON LIMITADA;PASAJE CACIQUE POCOLLANCA 345;VENTA AL POR MENOR DE REPUESTOS VIA INTERNET;COMERCIALES
22975;INMOBILIARIA† PENINSULA PUCON S.A.;CLEMENTE HOLZAPFEL† 02;ARRIENDO DE INMUEBLES AMOBLADOS CON EQUIPOS Y MAQUINARIA;COMERCIALES
22976;RIQUELME MOSCOSO NICOLE ANDREA;CERRO CANDELARIA† 1770;FRUTERIA Y VERDULERIA - ABARROTES;COMERCIALES
22977;COMERCIAL RODRIGO IGNACIO ACU—A SALLES E.I.R.L.;FRESIA 440-A;PROVISIONES (CONFITERÕA TIENDA DE REGALOS);COMERCIALES
22978;SUSANA TRONCOSO CARDENAS;PALGUIN 586 B;PROVISIONES Y FRUTERIA;COMERCIALES
22979;SANDRA MARCELA LAZO S¡NCHEZ;AVDA. BERNARDO OHIGGINS 255† L. 13;JOYERIA-BISUTERIA-MANICURE;COMERCIALES
22980;AGENC. DE TURISM. Y TRANSP. JORGE ULLOA BARRA E.I.R.L.;BRASIL† 327 LOCAL C;VENTA DE† ACCESORIOS DE VEHICULOS AUTOMOTORES - TOOUR OPERADOR;COMERCIALES
22981;PATRICIO ALEJANDRO VILLAGRAN IRARRAZAVAL;PJE. ANSORENA 058;EXPENDIO Y ELABORACION DE COMIDAS PREPARADAS Y REPARTO A DOMICILIO;COMERCIALES
22982;INDUMENTARIA SER ESA LIMITADA;PALGUIN 523 LOCAL A;VENTA† AL POR MENOR† DE PRENDAS DE VESTIR EN GENERAL INCLUYE ACCESORIOS;COMERCIALES
22984;HOTELERE Y TURISMO LIBRE S.P.A.;COLO COLO 475;HOSPEDAJE;COMERCIALES
24438;INMOBILIARIA E INVERSIONES DEL PILAR LIMITADA;COLO COLO 1500;CABA—AS;COMERCIALES
24444;NAVARRETE ECHEVERRIA CRISTINA;MIGUEL ANSORENA† 425 LOCAL 9G;CENTRO DE LLAMADOS - INTERNET - ART. COMPUTACION Y ELECTRONICA† - BAZAR;COMERCIALES
24445;HERNANDEZ MUENA ENRIQUE;ADELA JORQUERA S/N;DISTRIBUIDOR DE GAS (MEF);COMERCIALES
24447;ELTIT KRAUSE SUSANA† ANGELICA;AV. B. OHIGGINS 261 LOCAL A;BOUTIQUE INFANTIL;COMERCIALES
24448;CACERES BECERRA MARIO ANDRES;MIGUEL ANSORENA† 495 LOCAL 3;COMPUTACION ELECTRONICA INSUMOS Y SERVICIO TECNICO;COMERCIALES
24449;GINO A. GANHAL PEDRIERI;CAUPOLICAN† 720;HOTEL CABA—AS;COMERCIALES
24460;MILLALLANCO NAVARRETE CAMILA;PASAJE PADRE HURTADO 1335;VENTA DE FRUTAS Y VERDURAS;COMERCIALES
24461;IMPORTADORA Y COMERCIALIZADORA ROSSANA BERTEA SPA;GERONIMO DE ALDERETE† 275 LOC 4†;BOUTIQUE;COMERCIALES
24463;IVAN LUIS LEIVA DELGADO;PASAJE PABLO NERUDA 1875;PRODUCCION DE EVENTOS;COMERCIALES
24464;INMOBILIARIA YAMIL OMAR SABRA DOCMAC E.I.R.L.;CAMINO AL VOLCAN (INTERIOR) 330;COMPRAVENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INM. PROPIOS O ARRENDADOS;COMERCIALES
24467;RICHARD ESTEBAN DIAZ SUAZO;AV. B. OHIGGINS 524 A;INFORMACIONES Y SERVICIOS TURISTICOS;COMERCIALES
30237;FRAGAPANE REVECO INSTRUCCION DEPORTIVAS LIMITADA;AVDA. BERNARDO OHIGGINS 717 LOCAL 3;ASESORIA Y CAPACITACION EN ACTIVIDADES DEPORTIVAS;COMERCIALES
30248;DANIEL NEFTALI BUSTAMANTE CARRIEL;PALGUIN 590;, ABOGADO;COMERCIALES
33487;ANTIQUEO CARCAMO VICTOR GONZALO;FRESIA 283 OFICINA 35;DENTISTA;COMERCIALES
33506;NAVARRETE PINO CARLOS JOAQUIN;URUGUAY† 306;TECNICO LABORATORISTA DENTAL;COMERCIALES
40339;PALMA LEON MARCELA LORETO;AVDA. BERNARDO OHIGGINS 460;RESTAURANT COMERCIAL;COMERCIALES
40396;REFUGIO PENINSULA SOCIEDAD LIMITADA;CLEMENTE HOLZAPFEL† 11;HOSTERIAS;COMERCIALES
56820;CERDA FRANCO CARLINA GRACELI;MIGUEL ANSORENA† 448;PELUQUERIAS Y SALONES DE BELLEZA;COMERCIALES
56829;FIGUEROA MU—OZ ELIANA;AV. B. OHIGGINS 472;HOSTAL;COMERCIALES
57008;PEREZ MATUS GALA EDITH;BRASIL† 420-B;PELUQUERA;COMERCIALES
57077;SOCIEDAD DE INVERSIONES MATUS LTDA.;AV. B. OHIGGINS 545;APART HOTEL;COMERCIALES
57408;INVERSIONES NEVERIA S. A.;CAMINO PUCON VILLARRICA 1200;SALA DE VENTAS INMOBILIARIA;COMERCIALES
57414;IMPORTADORA Y EXPORTADORA GRUPO YANG LIMITADA;AV. B. OHIGGINS 774 LOCAL 1116;GRANDES TIENDAS - VESTUARIO Y PRODUCTOS PARA EL HOGAR;COMERCIALES
57415;INMOBILIARIA CURARREHUE S.A.;CAMINO VILLARRICA PUCON 1350;SALA DE VENTAS INMOBILIARIA;COMERCIALES
57416;INMOBILIARIA PARQUE PINARES S.A.;CAMINO PUCON VILLARRICA 1550;SALA DE VENTAS PROYECTO INMOBILIARIO PARQUE PINARES RESIDENT;COMERCIALES
57428;INVERSIONES JARA VALLEJOS LIMITADA;AV. B. OHIGGINS 774 LOCAL 1008-1009;CLINICA VETERINARIA;COMERCIALES
57429;TURISMO JAIME EDUARDO BARRA SALDIAS E.I.R.L;CAMINO INTERNACIONAL 1705;VENTA O COMPRA AL POR MENOR DE VEHICULOS AUTOMOTORES NUEVOS O USADOS;COMERCIALES
57435;RODRIGO JAVIER VARELA WEISSER E.I.R.L.;GENERAL URRUTIA† 461;VENTA AL POR MENOR DE MUEBLES;COMERCIALES
57440;R Y E SERVICIO LIMITADA;AV. B. OHIGGINS 774;ENTRETENCION INFANTIL;COMERCIALES
57441;PANGUILEF ROBLES ANTER RAFAEL;MIGUEL ANSORENA† 261 B;FUENTE DE SODA;COMERCIALES
57442;GLADYS VERONICA YUPANQUI FIGUEROA;CABURGUA RUCACURA SN;CABA—AS;COMERCIALES
