"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 15, 2019","5,399.83","5,376.39","5,401.79","5,356.37","-","0.44%"
"Feb 14, 2019","5,376.39","5,386.61","5,398.75","5,368.13","-","-0.19%"
"Feb 13, 2019","5,386.61","5,384.88","5,398.75","5,376.64","-","0.03%"
"Feb 12, 2019","5,384.88","5,375.07","5,384.88","5,358.40","-","0.18%"
"Feb 11, 2019","5,375.07","5,379.08","5,398.28","5,363.02","-","-0.07%"
"Feb 08, 2019","5,379.09","5,426.94","5,431.13","5,360.37","-","-0.88%"
"Feb 07, 2019","5,426.94","5,426.51","5,442.87","5,409.27","-","0.01%"
"Feb 06, 2019","5,426.51","5,466.54","5,470.81","5,425.41","-","-0.73%"
"Feb 05, 2019","5,466.54","5,472.93","5,479.84","5,461.64","-","-0.12%"
"Feb 04, 2019","5,472.93","5,452.97","5,481.08","5,429.30","-","0.37%"
"Feb 01, 2019","5,452.97","5,405.61","5,455.36","5,405.61","-","0.88%"
"Jan 31, 2019","5,405.61","5,388.34","5,453.09","5,388.31","-","0.32%"
"Jan 30, 2019","5,388.34","5,415.76","5,422.51","5,386.60","-","-0.51%"
"Jan 29, 2019","5,415.76","5,445.91","5,446.60","5,407.92","-","-0.55%"
"Jan 28, 2019","5,445.91","5,441.72","5,446.08","5,376.24","-","0.08%"
"Jan 25, 2019","5,441.72","5,414.85","5,442.45","5,407.02","-","0.50%"
"Jan 24, 2019","5,414.85","5,402.74","5,415.50","5,385.44","-","0.22%"
"Jan 23, 2019","5,402.74","5,401.13","5,418.67","5,369.04","-","0.03%"
"Jan 22, 2019","5,401.13","5,456.39","5,456.39","5,344.31","-","-1.04%"
"Jan 21, 2019","5,457.80","5,479.04","5,484.18","5,423.01","-","-0.39%"
"Jan 18, 2019","5,479.04","5,435.94","5,479.36","5,435.94","-","0.79%"
"Jan 17, 2019","5,435.94","5,419.07","5,435.94","5,401.67","-","0.31%"
"Jan 16, 2019","5,419.07","5,373.92","5,419.14","5,373.39","-","0.84%"
"Jan 15, 2019","5,373.92","5,357.15","5,377.58","5,354.25","-","0.31%"
"Jan 14, 2019","5,357.15","5,352.88","5,357.93","5,313.41","-","0.08%"
"Jan 11, 2019","5,352.88","5,297.95","5,358.44","5,297.69","-","1.04%"
"Jan 10, 2019","5,297.95","5,264.51","5,303.31","5,256.29","-","0.64%"
"Jan 09, 2019","5,264.51","5,224.28","5,281.22","5,224.28","-","0.77%"
"Jan 08, 2019","5,224.28","5,190.06","5,229.69","5,190.06","-","0.66%"
"Jan 07, 2019","5,190.06","5,189.20","5,221.37","5,181.24","-","0.02%"
"Jan 04, 2019","5,189.20","5,129.15","5,195.45","5,128.83","-","1.17%"
"Jan 03, 2019","5,129.15","5,125.37","5,146.30","5,096.07","-","0.07%"
"Jan 02, 2019","5,125.37","5,105.43","5,137.32","5,064.41","-","0.39%"
"Dec 28, 2018","5,105.43","5,070.65","5,112.99","5,070.65","-","0.69%"
"Dec 27, 2018","5,070.65","5,062.78","5,086.88","5,057.25","-","0.16%"
"Dec 26, 2018","5,062.78","5,030.73","5,074.13","5,007.94","-","0.64%"
"Dec 24, 2018","5,030.73","5,063.33","5,067.33","5,015.21","-","-0.64%"
"Dec 21, 2018","5,063.33","5,053.37","5,078.66","5,022.93","-","0.20%"
"Dec 20, 2018","5,053.37","5,109.92","5,109.92","5,010.44","-","-1.11%"
"Dec 19, 2018","5,109.92","5,116.83","5,127.93","5,105.10","-","-0.14%"
"Dec 18, 2018","5,116.83","5,105.15","5,135.83","5,101.50","-","0.23%"
"Dec 17, 2018","5,105.15","5,164.25","5,166.25","5,095.20","-","-1.14%"
"Dec 14, 2018","5,164.25","5,160.00","5,173.04","5,142.06","-","0.08%"
"Dec 13, 2018","5,160.00","5,118.56","5,165.50","5,107.03","-","0.81%"
"Dec 12, 2018","5,118.56","5,071.74","5,126.80","5,071.74","-","0.92%"
"Dec 11, 2018","5,071.74","5,035.00","5,076.31","5,032.70","-","0.73%"
"Dec 10, 2018","5,035.00","5,094.62","5,104.54","5,008.95","-","-1.17%"
"Dec 07, 2018","5,094.62","5,121.08","5,149.77","5,079.31","-","-0.52%"
"Dec 06, 2018","5,121.08","5,141.89","5,144.31","5,065.61","-","-0.40%"
"Dec 05, 2018","5,141.89","5,149.11","5,163.96","5,129.60","-","-0.14%"
"Dec 04, 2018","5,149.11","5,151.67","5,162.53","5,114.82","-","-0.05%"
"Dec 03, 2018","5,151.67","5,111.88","5,185.98","5,111.88","-","0.78%"
"Nov 30, 2018","5,111.88","5,156.43","5,159.73","5,095.58","-","-0.86%"
"Nov 29, 2018","5,156.43","5,114.16","5,159.22","5,108.86","-","0.83%"
"Nov 28, 2018","5,114.16","5,128.14","5,136.19","5,096.91","-","-0.27%"
"Nov 27, 2018","5,128.14","5,133.42","5,137.77","5,115.33","-","-0.10%"
"Nov 26, 2018","5,133.42","5,140.74","5,153.13","5,124.69","-","-0.14%"
"Nov 23, 2018","5,140.74","5,117.15","5,145.42","5,101.01","-","0.46%"
"Nov 22, 2018","5,117.15","5,128.45","5,128.45","5,104.76","-","-0.22%"
"Nov 21, 2018","5,128.45","5,100.34","5,137.70","5,100.34","-","0.55%"
"Nov 20, 2018","5,100.35","5,164.27","5,164.27","5,097.16","-","-1.24%"
"Nov 19, 2018","5,164.27","5,190.98","5,203.41","5,150.96","-","-0.51%"
"Nov 16, 2018","5,190.98","5,175.96","5,199.05","5,167.40","-","0.29%"
"Nov 15, 2018","5,175.96","5,135.81","5,179.84","5,128.56","-","0.78%"
"Nov 14, 2018","5,135.81","5,129.98","5,145.93","5,122.94","-","0.11%"
"Nov 13, 2018","5,129.98","5,153.00","5,172.07","5,126.38","-","-0.45%"
"Nov 12, 2018","5,153.00","5,180.35","5,185.57","5,142.29","-","-0.53%"
"Nov 09, 2018","5,180.35","5,227.56","5,227.57","5,170.89","-","-0.90%"
"Nov 08, 2018","5,227.57","5,221.33","5,243.35","5,220.40","-","0.12%"
"Nov 07, 2018","5,221.33","5,221.93","5,272.36","5,215.29","-","-0.01%"
"Nov 06, 2018","5,221.93","5,250.95","5,251.68","5,217.09","-","-0.55%"
"Nov 05, 2018","5,250.95","5,104.33","5,253.87","5,104.33","-","2.87%"
"Oct 31, 2018","5,104.33","5,016.10","5,119.25","5,016.10","-","1.76%"
"Oct 30, 2018","5,016.10","5,063.63","5,078.33","4,998.95","-","-0.94%"
"Oct 29, 2018","5,063.63","5,124.10","5,166.53","5,057.09","-","-1.18%"
"Oct 26, 2018","5,124.10","5,141.67","5,153.68","5,115.30","-","-0.34%"
"Oct 25, 2018","5,141.67","5,140.54","5,151.69","5,120.54","-","0.02%"
"Oct 24, 2018","5,140.55","5,114.17","5,159.55","5,114.17","-","0.52%"
"Oct 23, 2018","5,114.17","5,122.51","5,122.60","5,060.11","-","-0.16%"
"Oct 22, 2018","5,122.51","5,118.74","5,152.64","5,118.74","-","0.07%"
"Oct 19, 2018","5,118.74","5,119.06","5,138.66","5,111.20","-","-0.01%"
"Oct 18, 2018","5,119.06","5,141.19","5,150.06","5,099.11","-","-0.43%"
"Oct 17, 2018","5,141.19","5,144.34","5,173.27","5,137.95","-","-0.06%"
"Oct 16, 2018","5,144.34","5,144.98","5,260.21","5,129.11","-","-0.01%"
"Oct 12, 2018","5,144.98","5,168.90","5,222.23","5,138.71","-","-0.46%"
"Oct 11, 2018","5,168.90","5,232.71","5,234.22","5,120.28","-","-1.22%"
"Oct 10, 2018","5,232.71","5,307.93","5,313.38","5,222.17","-","-1.42%"
"Oct 09, 2018","5,307.93","5,327.40","5,336.59","5,305.49","-","-0.37%"
"Oct 08, 2018","5,327.40","5,260.00","5,345.39","5,260.00","-","1.28%"
"Oct 05, 2018","5,260.00","5,326.13","5,341.42","5,253.85","-","-1.24%"
"Oct 04, 2018","5,326.13","5,342.89","5,353.50","5,307.61","-","-0.31%"
"Oct 03, 2018","5,342.89","5,323.49","5,366.21","5,323.49","-","0.36%"
"Oct 02, 2018","5,323.49","5,298.38","5,326.97","5,292.24","-","0.47%"
"Oct 01, 2018","5,298.38","5,283.53","5,301.71","5,263.45","-","0.28%"
"Sep 28, 2018","5,283.53","5,323.62","5,323.62","5,275.48","-","-0.75%"
"Sep 27, 2018","5,323.62","5,333.83","5,344.23","5,305.36","-","-0.19%"
"Sep 26, 2018","5,333.83","5,360.58","5,366.81","5,325.85","-","-0.50%"
"Sep 25, 2018","5,360.58","5,385.65","5,385.77","5,338.03","-","-0.47%"
"Sep 24, 2018","5,385.65","5,461.82","5,465.49","5,378.62","-","-1.39%"
"Sep 21, 2018","5,461.82","5,446.18","5,507.58","5,407.40","-","0.29%"
"Sep 20, 2018","5,446.18","5,354.45","5,460.82","5,354.45","-","1.71%"
"Sep 14, 2018","5,354.45","5,362.86","5,379.91","5,345.74","-","-0.11%"
"Sep 13, 2018","5,360.54","5,262.42","5,363.96","5,262.42","-","1.86%"
"Sep 12, 2018","5,262.42","5,212.36","5,264.33","5,211.17","-","0.96%"
"Sep 11, 2018","5,212.36","5,203.93","5,217.93","5,185.16","-","0.16%"
"Sep 10, 2018","5,203.93","5,218.14","5,234.46","5,175.29","-","-0.27%"
"Sep 07, 2018","5,218.14","5,169.52","5,226.69","5,166.89","-","0.94%"
"Sep 06, 2018","5,169.52","5,137.49","5,187.18","5,137.49","-","0.62%"
"Sep 05, 2018","5,137.49","5,173.03","5,182.23","5,137.49","-","-0.69%"
"Sep 04, 2018","5,173.03","5,236.34","5,239.06","5,168.41","-","-1.21%"
"Sep 03, 2018","5,236.34","5,270.43","5,276.24","5,233.03","-","-0.65%"
"Aug 31, 2018","5,270.43","5,244.57","5,274.97","5,232.25","-","0.49%"
"Aug 30, 2018","5,244.57","5,297.78","5,317.28","5,236.19","-","-1.00%"
"Aug 29, 2018","5,297.78","5,291.19","5,311.23","5,291.19","-","0.12%"
"Aug 28, 2018","5,291.19","5,281.23","5,294.85","5,268.56","-","0.19%"
"Aug 27, 2018","5,281.23","5,259.76","5,302.23","5,259.76","-","0.41%"
"Aug 24, 2018","5,259.76","5,268.95","5,277.29","5,255.31","-","-0.17%"
"Aug 23, 2018","5,268.95","5,274.31","5,289.90","5,261.43","-","-0.10%"
"Aug 22, 2018","5,274.31","5,251.14","5,281.06","5,241.00","-","0.44%"
"Aug 21, 2018","5,251.14","5,241.43","5,258.45","5,234.79","-","0.19%"
"Aug 20, 2018","5,241.43","5,256.23","5,272.23","5,233.37","-","-0.03%"
"Aug 17, 2018","5,242.77","5,256.23","5,272.23","5,236.00","-","-0.26%"
"Aug 16, 2018","5,256.23","5,272.05","5,274.91","5,234.09","-","-0.30%"
"Aug 14, 2018","5,272.05","5,227.49","5,287.75","5,227.49","-","0.78%"
"Aug 13, 2018","5,231.36","5,267.25","5,275.66","5,224.29","-","-0.68%"
"Aug 10, 2018","5,267.25","5,294.29","5,294.29","5,222.43","-","-0.51%"
"Aug 09, 2018","5,294.22","5,319.26","5,320.51","5,275.89","-","-0.46%"
"Aug 08, 2018","5,318.61","5,328.36","5,350.76","5,310.59","-","-0.18%"
"Aug 07, 2018","5,328.36","5,362.69","5,362.88","5,325.12","-","-0.70%"
