"Date","Price","Open","High","Low","Vol.","Change %"
"May 06, 2019","6,694.68","6,695.26","6,694.68","6,612.56","105.84K","-0.01%"
"May 03, 2019","6,695.26","6,792.90","6,854.95","6,695.26","73.22K","-1.44%"
"May 02, 2019","6,792.90","6,877.06","6,883.94","6,738.99","152.17K","-1.22%"
"Apr 30, 2019","6,877.06","6,845.26","6,883.85","6,758.09","547.84K","0.46%"
"Apr 29, 2019","6,845.26","6,853.98","6,854.85","6,796.78","137.85K","-0.13%"
"Apr 26, 2019","6,853.98","6,814.23","6,853.98","6,738.60","71.28K","0.58%"
"Apr 25, 2019","6,814.23","6,811.32","6,854.08","6,594.72","139.14K","0.04%"
"Apr 24, 2019","6,811.32","6,826.83","6,816.17","6,740.44","268.50K","-0.23%"
"Apr 23, 2019","6,826.83","6,826.45","6,864.65","6,806.47","50.72K","0.01%"
"Apr 22, 2019","6,826.45","6,826.83","6,854.95","6,786.98","116.30K","-0.01%"
"Apr 18, 2019","6,826.83","6,835.56","6,903.43","6,748.30","100.47K","-0.41%"
"Apr 17, 2019","6,854.95","6,796.58","6,898.58","6,699.82","539.26K","0.86%"
"Apr 16, 2019","6,796.58","6,757.99","6,840.41","6,699.92","39.88K","0.57%"
"Apr 15, 2019","6,757.99","6,907.31","6,925.73","6,757.99","113.02K","-2.16%"
"Apr 12, 2019","6,907.31","6,903.43","6,980.90","6,884.23","45.74K","0.06%"
"Apr 11, 2019","6,903.43","6,981.00","6,981.00","6,738.50","91.11K","-1.11%"
"Apr 10, 2019","6,981.00","6,981.00","7,029.28","6,960.15","195.61K","0.00%"
"Apr 09, 2019","6,981.00","6,899.55","7,003.01","6,841.38","128.31K","1.18%"
"Apr 08, 2019","6,899.55","6,788.05","7,057.50","6,787.08","547.48K","1.64%"
"Apr 05, 2019","6,788.05","6,806.47","6,883.85","6,721.15","249.27K","-0.27%"
"Apr 04, 2019","6,806.47","6,726.38","6,806.47","6,602.96","107.33K","1.19%"
"Apr 03, 2019","6,726.38","6,762.74","6,787.08","6,627.10","53.32K","-0.54%"
"Apr 02, 2019","6,762.74","6,757.99","6,843.03","6,627.20","202.34K","0.07%"
"Apr 01, 2019","6,757.99","6,870.46","6,874.34","6,757.99","55.90K","-1.64%"
"Mar 29, 2019","6,870.46","6,853.98","6,884.04","6,788.05","68.92K","0.24%"
"Mar 28, 2019","6,853.98","6,782.04","6,853.98","6,714.27","92.99K","1.06%"
"Mar 27, 2019","6,782.04","6,715.33","6,784.85","6,715.33","258.97K","0.99%"
"Mar 26, 2019","6,715.33","6,787.08","6,853.98","6,691.09","332.62K","-1.06%"
"Mar 25, 2019","6,787.08","6,787.18","6,787.08","6,777.38","257.85K","-0.00%"
"Mar 22, 2019","6,787.18","6,913.13","6,884.04","6,743.45","94.47K","-1.82%"
"Mar 21, 2019","6,913.13","6,821.50","6,913.13","6,825.86","133.49K","1.34%"
"Mar 20, 2019","6,821.50","6,908.28","6,966.45","6,821.11","182.56K","-1.26%"
"Mar 19, 2019","6,908.28","6,908.28","7,056.53","6,840.41","261.74K","0.00%"
"Mar 18, 2019","6,908.28","6,893.73","6,908.28","6,787.08","109.23K","0.21%"
"Mar 15, 2019","6,893.73","6,932.52","6,932.52","6,854.95","473.44K","-0.82%"
"Mar 14, 2019","6,950.84","6,961.61","6,970.33","6,932.52","704.66K","-0.39%"
"Mar 13, 2019","6,978.09","6,884.04","6,978.09","6,884.04","349.74K","0.93%"
"Mar 12, 2019","6,914.10","6,932.52","6,961.61","6,787.18","197.33K","-0.27%"
"Mar 11, 2019","6,932.52","6,898.78","6,981.00","6,898.78","175.81K","0.49%"
"Mar 08, 2019","6,898.78","6,929.51","6,961.61","6,806.47","624.68K","-0.44%"
"Mar 07, 2019","6,929.51","6,765.75","6,981.00","6,741.51","2.22M","2.42%"
"Mar 06, 2019","6,765.75","6,643.58","6,785.63","6,665.88","495.98K","1.84%"
"Mar 05, 2019","6,643.58","6,695.17","6,675.58","6,544.69","491.54K","-0.77%"
"Mar 04, 2019","6,695.17","6,651.44","6,796.78","6,612.56","139.77K","0.66%"
"Mar 01, 2019","6,651.44","6,690.12","6,787.08","6,612.56","258.78K","-0.58%"
"Feb 28, 2019","6,690.12","6,738.60","6,781.26","6,595.10","930.93K","-0.72%"
"Feb 27, 2019","6,738.60","6,738.60","6,738.70","6,594.13","687.72K","0.00%"
"Feb 26, 2019","6,738.60","6,710.87","6,767.69","6,623.32","304.09K","0.41%"
"Feb 25, 2019","6,710.87","6,632.04","6,787.08","6,602.86","312.45K","1.19%"
"Feb 22, 2019","6,632.04","6,573.77","6,762.84","6,430.86","179.49K","0.89%"
"Feb 21, 2019","6,573.77","6,513.66","6,573.77","6,268.45","159.27K","0.92%"
"Feb 20, 2019","6,513.66","6,399.25","6,630.98","6,399.25","216.49K","2.56%"
"Feb 19, 2019","6,351.06","6,302.29","6,351.06","6,313.92","95.29K","0.77%"
"Feb 18, 2019","6,302.29","6,186.91","6,302.29","6,186.33","100.37K","1.86%"
"Feb 15, 2019","6,186.91","6,302.19","6,302.19","6,012.48","155.86K","0.97%"
"Feb 14, 2019","6,127.77","6,108.37","6,290.75","5,919.30","501.91K","0.32%"
"Feb 13, 2019","6,108.37","6,194.67","6,282.90","6,071.82","114.65K","-1.39%"
"Feb 12, 2019","6,194.67","6,051.17","6,244.02","6,011.61","409.96K","2.37%"
"Feb 11, 2019","6,051.17","6,311.98","6,311.98","6,051.17","228.42K","-4.13%"
"Feb 08, 2019","6,311.98","6,314.51","6,389.55","6,156.85","128.24K","-0.04%"
"Feb 07, 2019","6,314.51","6,205.33","6,398.28","6,215.71","58.99K","1.76%"
"Feb 06, 2019","6,205.33","6,399.25","6,399.25","6,205.33","151.36K","-3.03%"
"Feb 05, 2019","6,399.25","6,389.46","6,428.82","6,388.58","196.90K","0.15%"
"Feb 04, 2019","6,389.46","6,302.29","6,399.25","6,302.29","148.02K","1.38%"
"Feb 01, 2019","6,302.29","6,125.83","6,302.48","6,021.11","476.02K","2.88%"
"Jan 31, 2019","6,125.83","5,833.01","6,200.39","5,865.98","440.38K","5.02%"
"Jan 30, 2019","5,833.01","6,126.79","6,108.47","5,833.01","291.66K","-4.80%"
"Jan 29, 2019","6,126.79","6,185.94","6,223.75","6,059.99","221.84K","-0.96%"
"Jan 28, 2019","6,185.94","6,191.66","6,195.63","6,013.16","266.46K","-0.09%"
"Jan 25, 2019","6,191.66","5,982.33","6,191.66","5,982.33","149.81K","3.50%"
"Jan 24, 2019","5,982.33","5,913.49","5,992.02","5,899.91","920.08K","1.16%"
"Jan 23, 2019","5,913.49","5,864.23","6,019.17","5,817.50","673.46K","0.84%"
"Jan 22, 2019","5,864.23","6,036.04","6,036.04","5,817.50","230.19K","-2.85%"
"Jan 21, 2019","6,036.04","5,987.17","6,059.89","5,914.46","53.82K","0.82%"
"Jan 18, 2019","5,987.17","6,098.68","6,098.68","5,836.89","138.25K","-1.83%"
"Jan 17, 2019","6,098.68","6,166.55","6,166.55","6,011.42","100.07K","-1.10%"
"Jan 16, 2019","6,166.55","5,992.12","6,204.36","5,992.02","175.50K","2.91%"
"Jan 15, 2019","5,992.12","5,889.25","6,059.89","5,817.50","235.75K","1.75%"
"Jan 14, 2019","5,889.25","5,743.03","5,889.25","5,719.57","287.49K","2.55%"
"Jan 11, 2019","5,743.03","5,664.30","5,759.32","5,662.27","289.35K","1.39%"
"Jan 10, 2019","5,664.30","5,583.44","5,672.06","5,583.44","141.70K","1.45%"
"Jan 09, 2019","5,583.44","5,515.96","5,720.54","5,515.96","135.21K","1.22%"
"Jan 08, 2019","5,515.96","5,426.95","5,575.10","5,374.59","217.51K","1.64%"
"Jan 07, 2019","5,426.95","5,382.74","5,489.39","5,331.74","94.75K","0.82%"
"Jan 04, 2019","5,382.74","5,399.90","5,468.06","5,313.41","487.95K","-0.32%"
"Jan 03, 2019","5,399.90","5,411.05","5,411.05","5,242.73","91.76K","-0.21%"
"Jan 02, 2019","5,411.05","5,217.91","5,451.00","5,163.03","102.57K","3.70%"
"Dec 28, 2018","5,217.91","5,173.21","5,332.71","5,097.87","232.87K","0.86%"
"Dec 27, 2018","5,173.21","5,142.38","5,230.90","5,090.31","907.67K","0.60%"
"Dec 26, 2018","5,142.38","5,203.27","5,177.57","5,090.31","246.94K","-1.17%"
"Dec 24, 2018","5,203.27","5,203.75","5,264.84","5,080.62","80.63K","-0.01%"
"Dec 21, 2018","5,203.75","5,343.76","5,323.01","5,139.76","1.38M","-2.62%"
"Dec 20, 2018","5,343.76","5,342.60","5,428.69","5,284.23","105.11K","0.02%"
"Dec 19, 2018","5,342.60","5,356.56","5,419.97","5,235.75","210.67K","-0.26%"
"Dec 18, 2018","5,356.56","5,364.12","5,381.19","5,241.47","850.57K","-0.14%"
"Dec 17, 2018","5,364.12","5,436.84","5,439.36","5,284.23","94.45K","-1.34%"
"Dec 14, 2018","5,436.84","5,406.59","5,477.17","5,406.59","254.93K","0.56%"
"Dec 13, 2018","5,406.59","5,355.59","5,478.14","5,237.69","214.04K","0.95%"
"Dec 12, 2018","5,355.59","5,343.08","5,381.19","5,284.32","163.48K","0.23%"
"Dec 11, 2018","5,343.08","5,315.93","5,564.44","5,316.03","131.82K","0.51%"
"Dec 10, 2018","5,315.93","5,363.25","5,390.88","5,239.82","151.41K","-0.88%"
"Dec 07, 2018","5,363.25","5,409.98","5,400.58","5,265.13","125.01K","-0.86%"
"Dec 06, 2018","5,409.98","5,414.35","5,501.41","5,332.71","172.79K","-0.08%"
"Dec 05, 2018","5,414.35","5,391.37","5,449.06","5,337.46","63.06K","0.43%"
"Dec 04, 2018","5,391.37","5,391.37","5,468.45","5,338.62","216.00K","0.00%"
"Dec 03, 2018","5,391.37","5,313.51","5,429.67","5,237.20","123.13K","1.47%"
"Nov 30, 2018","5,313.51","5,387.58","5,387.00","5,187.27","385.15K","-1.37%"
"Nov 29, 2018","5,387.58","5,290.63","5,478.14","5,281.22","98.92K","1.83%"
"Nov 28, 2018","5,290.63","5,285.39","5,381.19","5,282.29","254.13K","0.10%"
"Nov 27, 2018","5,285.39","5,320.10","5,376.34","5,246.41","69.46K","-0.65%"
"Nov 26, 2018","5,320.10","5,329.99","5,356.95","5,269.68","73.77K","-0.19%"
"Nov 23, 2018","5,329.99","5,242.24","5,332.61","5,284.13","55.74K","1.67%"
"Nov 22, 2018","5,242.24","5,276.47","5,284.23","5,235.75","33.03K","-0.65%"
"Nov 21, 2018","5,276.47","5,323.01","5,429.57","5,235.75","107.58K","-0.74%"
"Nov 20, 2018","5,315.93","5,342.79","5,720.54","5,259.99","200.91K","-0.50%"
"Nov 19, 2018","5,342.79","5,414.15","5,420.26","5,338.91","94.66K","-1.32%"
"Nov 16, 2018","5,414.15","5,383.51","5,422.49","5,390.88","144.07K","0.57%"
"Nov 15, 2018","5,383.51","5,335.71","5,390.88","5,258.73","335.95K","0.90%"
"Nov 14, 2018","5,335.71","5,419.97","5,419.97","5,221.20","66.89K","0.11%"
"Nov 13, 2018","5,329.99","5,315.74","5,381.19","5,229.15","155.33K","0.27%"
"Nov 12, 2018","5,315.74","5,348.03","5,526.62","5,196.96","67.24K","-0.60%"
"Nov 09, 2018","5,348.03","5,377.02","5,376.34","5,240.60","143.99K","-0.54%"
"Nov 08, 2018","5,377.02","5,363.93","5,506.17","5,333.68","197.04K","0.24%"
"Nov 07, 2018","5,363.93","5,235.75","5,390.88","5,235.75","517.74K","2.78%"
"Nov 06, 2018","5,218.68","5,074.02","5,234.78","5,056.38","1.29M","2.85%"
"Nov 05, 2018","5,074.02","4,903.38","5,137.82","4,903.38","505.91K","3.48%"
"Oct 31, 2018","4,903.38","4,804.28","4,964.27","4,847.92","325.80K","2.06%"
"Oct 30, 2018","4,804.28","4,878.94","5,003.05","4,732.54","335.75K","-1.53%"
"Oct 29, 2018","4,878.94","4,928.49","5,041.73","4,856.64","60.06K","-1.01%"
"Oct 26, 2018","4,928.49","4,915.30","4,983.66","4,800.60","202.26K","0.27%"
"Oct 25, 2018","4,915.30","4,858.77","4,964.27","4,847.92","164.26K","1.16%"
"Oct 24, 2018","4,858.77","4,874.48","4,943.90","4,799.63","95.43K","-0.32%"
"Oct 23, 2018","4,874.48","4,876.52","4,896.30","4,789.74","120.19K","-0.04%"
"Oct 22, 2018","4,876.52","4,936.05","4,982.88","4,846.94","341.96K","-1.21%"
"Oct 19, 2018","4,936.05","4,980.65","4,993.25","4,848.88","226.55K","-0.90%"
"Oct 18, 2018","4,980.65","5,047.65","5,080.62","4,949.72","106.80K","-1.33%"
"Oct 17, 2018","5,047.65","5,048.23","5,138.79","5,041.83","129.89K","-0.01%"
"Oct 16, 2018","5,048.23","5,000.53","5,176.51","4,945.46","644.18K","0.95%"
"Oct 12, 2018","5,000.53","5,155.08","5,289.08","4,965.23","289.49K","-3.00%"
"Oct 11, 2018","5,155.08","5,242.73","5,327.86","5,091.18","216.28K","-1.67%"
"Oct 10, 2018","5,242.73","5,346.48","5,410.27","5,189.31","311.82K","-1.94%"
"Oct 09, 2018","5,346.48","5,416.58","5,512.85","5,333.77","271.89K","-1.29%"
"Oct 08, 2018","5,416.58","5,405.52","5,525.56","5,346.28","188.96K","0.20%"
"Oct 05, 2018","5,405.52","5,534.19","5,621.64","5,382.15","293.71K","-2.32%"
"Oct 04, 2018","5,534.19","5,623.58","5,623.58","5,440.33","165.60K","0.32%"
"Oct 03, 2018","5,516.64","5,388.26","5,575.00","5,354.04","158.14K","2.38%"
"Oct 02, 2018","5,388.26","5,363.15","5,428.50","5,291.79","614.00K","0.47%"
"Oct 01, 2018","5,363.15","5,421.91","5,429.67","5,256.30","176.91K","-1.08%"
"Sep 28, 2018","5,421.91","5,402.81","5,449.06","5,402.81","105.55K","0.35%"
"Sep 27, 2018","5,402.81","5,426.66","5,506.75","5,347.25","246.06K","-0.44%"
"Sep 26, 2018","5,426.66","5,347.06","5,449.06","5,337.65","236.84K","1.49%"
"Sep 25, 2018","5,347.06","5,481.83","5,474.94","5,295.86","124.14K","-2.46%"
"Sep 24, 2018","5,481.83","5,647.82","5,647.82","5,431.60","154.78K","-1.22%"
"Sep 21, 2018","5,549.31","5,478.14","5,647.82","5,333.68","772.63K","0.61%"
"Sep 20, 2018","5,515.47","5,477.17","5,623.58","5,449.83","331.88K","1.20%"
"Sep 14, 2018","5,449.83","5,247.87","5,472.33","5,281.32","401.86K","3.85%"
"Sep 13, 2018","5,247.87","5,235.75","5,284.32","5,202.98","318.18K","0.74%"
"Sep 12, 2018","5,209.57","5,143.83","5,249.81","5,153.33","188.45K","1.28%"
"Sep 11, 2018","5,143.83","5,216.16","5,279.38","5,104.76","391.57K","-1.39%"
"Sep 10, 2018","5,216.16","5,380.41","5,526.62","5,158.38","391.07K","-3.05%"
"Sep 07, 2018","5,380.41","5,198.71","5,381.19","5,187.27","302.28K","3.50%"
"Sep 06, 2018","5,198.71","5,014.20","5,284.23","4,999.17","239.92K","3.68%"
"Sep 05, 2018","5,014.20","5,142.67","5,142.67","4,944.87","661.28K","-2.50%"
"Sep 04, 2018","5,142.67","5,290.72","5,288.98","5,138.79","259.49K","-2.80%"
"Sep 03, 2018","5,290.72","5,407.85","5,407.85","5,274.53","39.15K","-2.17%"
"Aug 31, 2018","5,407.85","5,387.29","5,478.05","5,331.54","253.17K","0.38%"
"Aug 30, 2018","5,387.29","5,427.34","5,526.33","5,342.40","174.81K","-0.74%"
"Aug 29, 2018","5,427.34","5,473.30","5,473.30","5,388.46","96.49K","0.47%"
"Aug 28, 2018","5,401.84","5,387.20","5,468.45","5,390.88","110.72K","0.27%"
"Aug 27, 2018","5,387.20","5,284.81","5,439.36","5,290.82","85.16K","1.94%"
"Aug 24, 2018","5,284.81","5,331.83","5,331.83","5,237.69","81.47K","-0.88%"
"Aug 23, 2018","5,331.83","5,340.17","5,428.40","5,284.23","139.27K","-0.16%"
"Aug 22, 2018","5,340.17","5,301.00","5,428.50","5,300.90","195.09K","0.74%"
"Aug 21, 2018","5,301.00","5,233.42","5,332.71","5,148.49","345.31K","1.29%"
"Aug 20, 2018","5,233.42","5,285.29","5,332.71","5,230.90","67.37K","-0.98%"
"Aug 17, 2018","5,285.29","5,250.78","5,381.19","5,187.27","209.47K","0.66%"
"Aug 16, 2018","5,250.78","5,317.19","5,361.70","5,247.38","318.05K","-1.25%"
"Aug 14, 2018","5,317.19","5,464.57","5,464.57","5,250.39","371.70K","-0.89%"
"Aug 13, 2018","5,364.90","5,520.22","5,546.02","5,332.80","223.35K","-2.81%"
"Aug 10, 2018","5,520.22","5,515.57","5,621.64","5,382.35","296.66K","0.08%"
"Aug 09, 2018","5,515.57","5,615.83","5,615.83","5,430.63","255.40K","-1.79%"
"Aug 08, 2018","5,615.83","5,564.73","5,680.79","5,565.41","44.41K","0.92%"
"Aug 07, 2018","5,564.73","5,656.84","5,715.69","5,478.24","217.03K","-1.63%"
"Aug 06, 2018","5,656.84","5,751.57","5,788.41","5,652.67","107.99K","-1.65%"
"Aug 03, 2018","5,751.57","5,788.41","5,854.34","5,732.37","115.17K","-0.80%"
"Aug 02, 2018","5,798.11","5,809.74","5,809.74","5,721.41","526.07K","-0.20%"
"Aug 01, 2018","5,809.74","5,833.79","5,833.98","5,771.93","136.10K","-0.41%"
"Jul 31, 2018","5,833.79","5,737.70","5,914.17","5,737.70","313.98K","0.66%"
"Jul 30, 2018","5,795.68","5,757.09","5,836.89","5,755.74","186.48K","0.67%"
"Jul 27, 2018","5,757.09","5,862.00","5,869.76","5,720.54","218.98K","-1.79%"
"Jul 26, 2018","5,862.00","5,861.90","5,909.61","5,817.50","100.90K","0.00%"
"Jul 25, 2018","5,861.90","5,913.78","6,010.44","5,825.45","287.78K","-0.88%"
"Jul 24, 2018","5,913.78","5,819.83","6,001.72","5,764.07","277.37K","1.61%"
"Jul 23, 2018","5,819.83","5,817.11","5,861.13","5,795.39","727.39K","0.05%"
"Jul 20, 2018","5,817.11","5,817.40","5,865.98","5,807.80","1.06M","-0.01%"
"Jul 19, 2018","5,817.40","5,785.89","5,962.94","5,778.71","475.49K","0.54%"
"Jul 18, 2018","5,785.89","5,747.88","5,817.50","5,764.17","166.63K","0.66%"
"Jul 17, 2018","5,747.88","5,754.77","5,810.71","5,720.35","318.44K","-0.12%"
"Jul 13, 2018","5,754.77","5,794.62","5,817.11","5,721.61","247.14K","-0.69%"
"Jul 12, 2018","5,794.62","5,819.15","5,819.44","5,767.85","371.15K","-0.42%"
"Jul 11, 2018","5,819.15","5,835.63","5,865.98","5,817.50","433.11K","-0.28%"
"Jul 10, 2018","5,835.63","5,844.74","5,992.02","5,720.54","617.83K","-1.15%"
"Jul 09, 2018","5,903.79","5,893.71","5,994.93","5,885.37","220.47K","-2.88%"
"Jul 06, 2018","6,078.60","5,994.40","6,150.00","5,999.90","3.07M","1.40%"
"Jul 05, 2018","5,994.40","5,960.20","6,023.00","5,960.20","900.11K","0.58%"
"Jul 04, 2018","5,960.10","5,962.30","6,050.00","5,905.40","111.87K","-0.04%"
"Jul 03, 2018","5,962.30","6,051.50","6,220.00","5,953.00","62.79K","-1.47%"
"Jun 29, 2018","6,051.50","5,984.60","6,114.00","5,955.00","237.58K","1.12%"
"Jun 28, 2018","5,984.60","6,000.00","6,150.00","5,902.00","399.86K","-0.58%"
"Jun 27, 2018","6,019.40","5,918.90","6,189.80","5,920.00","814.94K","1.70%"
"Jun 26, 2018","5,918.90","6,000.00","6,081.00","5,856.00","258.08K","-1.01%"
"Jun 25, 2018","5,979.30","6,078.90","6,170.10","5,952.00","284.28K","-1.64%"
"Jun 22, 2018","6,078.90","6,200.40","6,300.00","6,050.10","169.90K","-1.96%"
"Jun 21, 2018","6,200.40","6,413.90","6,420.00","6,175.00","288.48K","-3.33%"
"Jun 20, 2018","6,413.90","6,471.40","6,580.00","6,407.00","176.11K","-0.89%"
"Jun 19, 2018","6,471.40","6,573.00","6,684.00","6,440.00","1.80M","-1.55%"
"Jun 18, 2018","6,573.00","6,655.10","6,733.00","6,560.00","117.75K","-1.23%"
"Jun 15, 2018","6,655.10","6,724.00","6,710.00","6,651.00","1.07M","-1.02%"
"Jun 14, 2018","6,724.00","6,662.80","6,738.00","6,650.00","312.14K","0.92%"
"Jun 13, 2018","6,662.80","6,700.00","6,714.80","6,651.00","234.67K","-0.56%"
"Jun 12, 2018","6,700.00","6,697.00","6,730.00","6,550.00","319.64K","0.04%"
"Jun 11, 2018","6,697.00","6,700.90","6,790.00","6,640.00","134.79K","-0.06%"
"Jun 08, 2018","6,700.90","6,723.40","6,799.90","6,615.10","219.18K","-0.33%"
"Jun 07, 2018","6,723.40","6,738.50","6,900.00","6,660.00","166.14K","-0.22%"
"Jun 06, 2018","6,738.50","6,711.40","6,840.00","6,711.00","177.85K","0.40%"
"Jun 05, 2018","6,711.40","6,744.10","6,792.00","6,700.00","412.42K","-0.48%"
"Jun 04, 2018","6,744.10","6,692.20","6,880.00","6,715.10","141.24K","0.78%"
"Jun 01, 2018","6,692.20","6,749.60","6,975.00","6,685.00","412.85K","-0.85%"
"May 31, 2018","6,749.60","6,733.20","6,880.00","6,666.00","529.99K","0.24%"
"May 30, 2018","6,733.20","6,769.20","6,855.00","6,670.00","622.94K","-0.53%"
"May 29, 2018","6,769.20","6,686.60","6,798.60","6,691.00","262.29K","1.24%"
"May 28, 2018","6,686.60","6,650.20","6,782.00","6,651.00","121.71K","0.55%"
"May 25, 2018","6,650.20","6,742.50","6,900.00","6,630.00","138.75K","-1.37%"
"May 24, 2018","6,742.50","6,753.20","6,790.00","6,660.00","376.99K","-0.16%"
"May 23, 2018","6,753.20","6,764.90","6,977.00","6,750.00","241.73K","-0.17%"
"May 22, 2018","6,764.90","6,841.60","6,900.00","6,758.00","352.70K","-1.12%"
"May 18, 2018","6,841.60","6,752.70","6,878.00","6,750.00","460.33K","1.32%"
"May 17, 2018","6,752.70","6,770.70","6,770.00","6,722.00","234.27K","-0.27%"
"May 16, 2018","6,770.70","6,820.30","6,890.00","6,735.00","111.11K","-0.73%"
"May 15, 2018","6,820.30","6,679.90","6,899.00","6,620.10","277.83K","2.10%"
"May 14, 2018","6,679.90","6,756.60","6,800.00","6,620.00","294.51K","-1.14%"
"May 11, 2018","6,756.60","6,848.80","6,870.00","6,720.00","71.88K","-1.35%"
"May 10, 2018","6,848.80","6,859.20","6,895.00","6,820.00","106.92K","-0.15%"
"May 09, 2018","6,859.20","6,978.10","7,000.00","6,850.00","284.69K","-1.70%"
"May 08, 2018","6,978.10","7,217.90","7,250.00","6,920.10","394.51K","-3.32%"
"May 07, 2018","7,217.90","7,094.30","7,250.00","7,050.20","98.60K","1.74%"
"May 04, 2018","7,094.30","7,190.20","7,225.00","7,050.00","86.86K","-1.33%"
"May 03, 2018","7,190.20","7,283.70","7,250.10","7,160.00","238.34K","-1.28%"
"May 02, 2018","7,283.70","7,241.60","7,340.00","7,132.00","152.28K","0.58%"
"Apr 30, 2018","7,241.60","7,225.90","7,345.00","7,090.00","332.04K","0.22%"
"Apr 27, 2018","7,225.90","7,220.50","7,262.00","7,150.00","506.11K","0.07%"
"Apr 26, 2018","7,220.50","7,197.80","7,330.00","7,155.00","182.57K","0.32%"
"Apr 25, 2018","7,197.80","7,314.50","7,299.60","7,159.90","137.74K","-1.60%"
"Apr 24, 2018","7,314.50","7,309.30","7,330.00","7,300.00","60.93K","0.07%"
"Apr 23, 2018","7,309.30","7,355.30","7,340.00","7,299.40","99.32K","-0.63%"
"Apr 20, 2018","7,355.30","7,278.30","7,379.00","7,249.00","153.59K","1.06%"
"Apr 19, 2018","7,278.30","7,188.90","7,343.00","7,131.00","105.40K","1.24%"
"Apr 18, 2018","7,188.90","7,137.20","7,199.00","7,150.00","179.27K","0.72%"
"Apr 17, 2018","7,137.20","7,150.30","7,180.00","7,100.00","119.18K","-0.18%"
"Apr 16, 2018","7,150.30","7,141.00","7,183.90","7,141.00","56.02K","-0.01%"
"Apr 13, 2018","7,150.90","7,147.80","7,166.00","7,120.10","133.50K","0.04%"
"Apr 12, 2018","7,147.80","7,123.50","7,185.00","7,010.00","174.49K","0.34%"
"Apr 11, 2018","7,123.50","7,097.60","7,186.00","7,096.90","89.83K","0.36%"
"Apr 10, 2018","7,097.60","7,063.30","7,100.80","7,062.30","212.09K","0.49%"
"Apr 09, 2018","7,063.30","7,153.00","7,101.00","6,850.00","249.64K","-1.25%"
"Apr 06, 2018","7,153.00","7,123.40","7,188.00","7,069.50","59.13K","0.42%"
"Apr 05, 2018","7,123.40","7,120.00","7,188.00","7,100.00","117.00K","0.05%"
"Apr 04, 2018","7,120.00","7,153.60","7,180.00","7,102.10","86.78K","-0.47%"
"Apr 03, 2018","7,153.60","6,952.70","7,190.00","6,952.70","166.72K","2.89%"
"Apr 02, 2018","6,952.70","6,928.10","6,997.90","6,900.00","76.50K","0.36%"
"Mar 29, 2018","6,928.10","6,799.00","7,000.00","6,751.00","135.17K","1.89%"
"Mar 28, 2018","6,799.90","6,783.90","6,970.00","6,751.00","190.00K","0.24%"
"Mar 27, 2018","6,783.90","6,760.10","6,898.00","6,750.00","68.76K","0.35%"
"Mar 26, 2018","6,760.10","6,769.60","6,900.00","6,750.00","96.37K","-0.14%"
"Mar 23, 2018","6,769.60","6,800.10","6,995.00","6,750.00","188.58K","-0.50%"
"Mar 22, 2018","6,803.40","6,880.00","6,880.00","6,800.00","364.78K","-1.07%"
"Mar 21, 2018","6,876.90","6,867.40","6,887.00","6,866.30","209.49K","0.14%"
"Mar 20, 2018","6,867.40","6,833.10","6,890.00","6,800.00","312.46K","0.50%"
"Mar 19, 2018","6,833.10","6,876.90","6,890.00","6,801.00","228.82K","-0.64%"
"Mar 16, 2018","6,876.90","6,864.80","6,899.90","6,700.00","224.99K","0.18%"
"Mar 15, 2018","6,864.80","6,921.70","6,950.00","6,835.00","192.22K","-0.82%"
"Mar 14, 2018","6,921.70","6,987.40","7,000.00","6,780.00","263.15K","-0.94%"
"Mar 13, 2018","6,987.40","7,130.80","7,135.00","6,945.30","154.66K","-2.01%"
"Mar 12, 2018","7,130.80","7,097.70","7,170.00","7,000.00","115.71K","0.47%"
"Mar 09, 2018","7,097.70","7,109.30","7,145.00","7,000.00","220.72K","-0.16%"
"Mar 08, 2018","7,109.30","7,099.80","7,170.00","7,060.00","767.90K","0.13%"
"Mar 07, 2018","7,099.80","7,087.40","7,110.10","6,915.00","78.47K","0.17%"
"Mar 06, 2018","7,087.40","7,230.30","7,212.00","6,951.00","85.26K","-1.98%"
"Mar 05, 2018","7,230.30","7,202.40","7,300.00","7,055.00","81.39K","0.39%"
"Mar 02, 2018","7,202.40","6,959.80","7,349.90","6,752.00","140.38K","3.49%"
"Mar 01, 2018","6,959.80","7,050.10","7,050.10","6,912.00","139.99K","-1.28%"
"Feb 28, 2018","7,050.10","7,114.70","7,143.00","6,901.00","351.75K","-0.91%"
"Feb 27, 2018","7,114.70","7,217.70","7,217.70","7,010.00","150.87K","-1.43%"
"Feb 26, 2018","7,217.70","7,343.00","7,470.00","7,100.10","62.65K","-1.71%"
"Feb 23, 2018","7,343.00","7,262.20","7,400.00","7,180.00","52.09K","1.11%"
"Feb 22, 2018","7,262.20","7,423.60","7,300.00","7,150.00","253.29K","-2.17%"
"Feb 21, 2018","7,423.60","7,157.50","7,598.00","7,080.00","172.83K","3.72%"
"Feb 20, 2018","7,157.50","7,002.40","7,230.00","6,900.00","250.36K","2.21%"
"Feb 19, 2018","7,002.40","6,852.00","7,040.00","6,750.00","14.96K","2.19%"
"Feb 16, 2018","6,852.00","6,916.60","6,916.80","6,810.00","117.51K","-0.93%"
"Feb 15, 2018","6,916.60","6,816.90","6,950.00","6,806.00","244.73K","1.46%"
